barrio,calle,precio_m2_calle
Alcalá de Henares,Casco histórico,2.717073170731707
Alcalá de Henares,Casco histórico,2.717073170731707
Alcalá de Henares,El pilar - bripac,1.9485046728971964
Alcalá de Henares,El pilar - bripac,1.9485046728971964
Alcalá de Henares,El pilar - bripac,1.9485046728971964
Alcalá de Henares,El pilar - bripac,1.9485046728971964
Alcalá de Henares,El pilar - bripac,1.9485046728971964
Alcalá de Henares,Ensanche,2.2439456824512534
Alcalá de Henares,Ensanche,2.2439456824512534
Alcalá de Henares,Ensanche,2.2439456824512534
Alcalá de Henares,Ensanche,2.2439456824512534
Alcalá de Henares,Ensanche,2.2439456824512534
Alcalá de Henares,Ensanche,2.2439456824512534
Alcalá de Henares,Ensanche,2.2439456824512534
Alcalá de Henares,Ensanche,2.2439456824512534
Alcalá de Henares,Ensanche,2.2439456824512534
Alcalá de Henares,Ensanche,2.2439456824512534
Alcalá de Henares,Ensanche,2.2439456824512534
Alcalá de Henares,Juan de austria,2.5127136627906976
Alcalá de Henares,Juan de austria,2.5127136627906976
Alcalá de Henares,Juan de austria,2.5127136627906976
Alcalá de Henares,Juan de austria,2.5127136627906976
Alcalá de Henares,Juan de austria,2.5127136627906976
Alcalá de Henares,Juan de austria,2.5127136627906976
Alcalá de Henares,Juan de austria,2.5127136627906976
Alcalá de Henares,Juan de austria,2.5127136627906976
Alcalá de Henares,La garena,2.2171052631578947
Alcalá de Henares,Reyes católicos,1.8305967871485944
Alcalá de Henares,Reyes católicos,1.8305967871485944
Alcalá de Henares,Reyes católicos,1.8305967871485944
Alcalá de Henares,Reyes católicos,1.8305967871485944
Alcalá de Henares,Reyes católicos,1.8305967871485944
Alcalá de Henares,Reyes católicos,1.8305967871485944
Alcalá de Henares,Reyes católicos,1.8305967871485944
Alcalá de Henares,Reyes católicos,1.8305967871485944
Alcalá de Henares,Reyes católicos,1.8305967871485944
Alcalá de Henares,Reyes católicos,1.8305967871485944
Alcalá de Henares,Reyes católicos,1.8305967871485944
Alcalá de Henares,Reyes católicos,1.8305967871485944
Alcalá de Henares,Reyes católicos,1.8305967871485944
Alcalá de Henares,Reyes católicos,1.8305967871485944
Alcalá de Henares,Reyes católicos,1.8305967871485944
Alcalá de Henares,Val,2.5972466081404626
Alcalá de Henares,Val,2.5972466081404626
Alcalá de Henares,Val,2.5972466081404626
Alcalá de Henares,Val,2.5972466081404626
Alcalá de Henares,Val,2.5972466081404626
Alcalá de Henares,Val,2.5972466081404626
Alcalá de Henares,Val,2.5972466081404626
Casco Histórico,Calle cardenal cisneros,2.211796246648793
El Pilar - Bripac,Barberán y collar,3.319767441860465
El Pilar - Bripac,Barberán y collar,3.319767441860465
El Pilar - Bripac,Barberán y collar,3.319767441860465
El Pilar - Bripac,Barberán y collar,3.319767441860465
El Pilar - Bripac,Barberán y collar,3.319767441860465
El Pilar - Bripac,Calle barberán y collar,3.4
El Pilar - Bripac,Calle de la aviación española,3.111480865224625
El Pilar - Bripac,Calle garcía morato,2.024251012145749
El Pilar - Bripac,Calle general herrera,1.7788461538461535
El Pilar - Bripac,Calle general herrera,1.7788461538461535
El Pilar - Bripac,Calle ocho de marzo,4.266666666666667
El Pilar - Bripac,Calle princesa éboli,2.728813559322034
El Pilar - Bripac,Calle virgen de loreto,3.3608732513777024
El Pilar - Bripac,Calle virgen de loreto,3.3608732513777024
El Pilar - Bripac,Calle virgen de loreto,3.3608732513777024
El Pilar - Bripac,Calle virgen de loreto,3.3608732513777024
El Pilar - Bripac,Calle virgen de loreto,3.3608732513777024
El Pilar - Bripac,Calle virgen de loreto,3.3608732513777024
El Pilar - Bripac,Calle virgen de loreto,3.3608732513777024
El Pilar - Bripac,Calle virgen de loreto,3.3608732513777024
El Pilar - Bripac,Calle virgen de loreto,3.3608732513777024
El Pilar - Bripac,Calle virgen de loreto,3.3608732513777024
El Pilar - Bripac,Calle virgen de loreto,3.3608732513777024
El Pilar - Bripac,Calle virgen de loreto,3.3608732513777024
El Pilar - Bripac,Calle virgen de loreto,3.3608732513777024
El Pilar - Bripac,Calle virgen de loreto,3.3608732513777024
El Pilar - Bripac,Calle virgen de loreto,3.3608732513777024
El Pilar - Bripac,Calle virgen de loreto,3.3608732513777024
El Pilar - Bripac,Calle virgen de loreto,3.3608732513777024
El Pilar - Bripac,Calle virgen de loreto,3.3608732513777024
El Pilar - Bripac,Calle virgen de loreto,3.3608732513777024
El Pilar - Bripac,Calle virgen de loreto,3.3608732513777024
El Pilar - Bripac,Calle virgen de loreto,3.3608732513777024
El Pilar - Bripac,Calle virgen de loreto,3.3608732513777024
El Pilar - Bripac,Calle virgen de loreto,3.3608732513777024
El Pilar - Bripac,Calle virgen de loreto,3.3608732513777024
El Pilar - Bripac,José ortega y gasset,1.7547592385218365
El Pilar - Bripac,José ortega y gasset,1.7547592385218365
El Pilar - Bripac,José ortega y gasset,1.7547592385218365
El Pilar - Bripac,Senda perdida,3.150443786982249
El Pilar - Bripac,Senda perdida,3.150443786982249
El Pilar - Bripac,Senda perdida,3.150443786982249
Ensanche,Avenida doctor marañón,2.8974358974358974
Ensanche,Avenida miguel de unamuno,1.9298245614035088
Ensanche,Calle alejo carpentier,3.31858407079646
Ensanche,Calle baezuela,1.921487603305785
Ensanche,Calle carabaña,3.5282352941176467
Ensanche,Calle dámaso alonso,2.4642857142857144
Ensanche,Calle gerardo diego,3.056603773584906
Ensanche,Calle jorge luis borges,2.905128205128205
Ensanche,Calle josé maría pereda,2.8395
Ensanche,Calle josé maría pereda,2.8395
Ensanche,Calle luis rosales,2.6196
Ensanche,Calle luis rosales,2.6196
Ensanche,Calle miguel delibes,3.0612244897959187
Ensanche,Calle miguel delibes,3.0612244897959187
Ensanche,De camilo josé cela,3.7682926829268295
Ensanche,Dr. marañón,2.410914454277286
Ensanche,Dr. marañón,2.410914454277286
Ensanche,Parque los nogales,2.1203703703703702
La Garena,Arturo soria,2.871621621621621
La Garena,Calle antonio suarez,2.425
La Garena,Calle antonio suárez,2.763990267639903
La Garena,Calle antonio suárez,2.763990267639903
La Garena,Calle antonio suárez,2.763990267639903
La Garena,Calle antonio suárez,2.763990267639903
La Garena,Calle antonio suárez,2.763990267639903
La Garena,Calle arturo soria,6.602530556813038
La Garena,Calle arturo soria,6.602530556813038
La Garena,Calle juanelo turriano,1.723046153846154
La Garena,Plaza de teodosio,3.5439024390243903
Reyes Católicos,Avenida de nuestra señora de belén,1.3630573248407645
Reyes Católicos,Avenida de nuestra señora de belén,1.3630573248407645
Reyes Católicos,Bartolome de castro,1.075
Reyes Católicos,Calle de hernán cortés,4.406666666666667
Reyes Católicos,Calle de hernán cortés,4.406666666666667
Reyes Católicos,Calle gardenia,2.3873873873873874
Reyes Católicos,Calle gran capitán,2.04875
Reyes Católicos,Calle hernando de soto,0.9125
Reyes Católicos,Calle juan de la cosa,2.295081967213114
Reyes Católicos,Calle juan de vergara,1.3475
Reyes Católicos,Calle juan de vergara,1.3475
Reyes Católicos,Calle orquídea,1.0769230769230769
Reyes Católicos,Calle san fructuoso,2.52112676056338
Reyes Católicos,Calle sándalo,2.5689655172413794
Reyes Católicos,Calle vargas machuca,2.1511627906976747
Juan de Austria,Andrea doria,2.4153846153846152
Juan de Austria,Avenida juan de austria,2.6395833333333334
Juan de Austria,Avenida juan de austria,2.6395833333333334
Juan de Austria,Calle andrea doria,2.4727272727272727
Juan de Austria,Calle antonio machado,3.395408163265306
Juan de Austria,Calle antonio machado,3.395408163265306
Juan de Austria,Calle antonio machado,3.395408163265306
Juan de Austria,Calle batalla de lepanto,2.253086419753086
Juan de Austria,Calle batalla de lepanto,2.253086419753086
Juan de Austria,Calle de carlos ii,2.887777777777778
Juan de Austria,Calle de gil de andrade,2.9032258064516125
Juan de Austria,Calle de la coruña,4.10958904109589
Juan de Austria,Calle de la plaza de toros,2.0454545454545454
Juan de Austria,Calle divino figueroa,2.4492753623188404
Juan de Austria,Calle divino valles,2.8285714285714283
Juan de Austria,Calle gil de andrade,2.3866666666666667
Juan de Austria,Calle juan de soto,2.4423076923076925
Juan de Austria,Calle miguel de moncada,2.0921052631578947
Juan de Austria,Calle teniente ruiz,2.174358974358974
Juan de Austria,Calle teniente ruiz,2.174358974358974
Juan de Austria,Miguel de moncada,1.9411764705882355
Juan de Austria,Plaza de españa,4.363636363636364
Juan de Austria,Ronda ancha,2.558139534883721
Juan de Austria,Santa monica,1.8060240963855425
Val,Avendia castilla,2.413114754098361
Val,Avenida de lope de figueroa,2.4111111111111114
Val,Avenida virgen del val,1.355263157894737
Val,Avenida virgen del val,1.355263157894737
Val,Avenida virgen del val,1.355263157894737
Val,Calle bellavista,3.033707865168539
Val,Calle bilbao,2.4450549450549453
Val,Calle de albacete,3.246376811594203
Val,Calle de andujar,2.32753164556962
Val,Calle de andujar,2.32753164556962
Val,Calle de braulio vivas,2.941176470588235
Val,Calle de cuenca,2.953488372093023
Val,Calle de zaragoza,2.1164502164502164
Val,Calle de zaragoza,2.1164502164502164
Val,Calle juliana merino,1.8172043010752688
Val,Calle mallorca,1.788
Val,Calle manuel merino,2.362595419847328
Val,Calle ponferrada,2.4017467248908297
Val,Calle san sebastián,2.027972027972028
Val,Calle sevilla,2.8695652173913047
Val,Calle toledo,4.82367758186398
Val,Calle toledo,4.82367758186398
Val,Camino viejo de esgaravita,1.1022727272727273
Val,Paseo del val,2.9885057471264367
Val,Plaza tordesillas,1.6875
Val,Via complutense,2.426900584795322
Acacias,Calle de arganda,6.465116279069767
Acacias,Calle de arganda,6.465116279069767
Acacias,Calle de ercilla,5.516778523489933
Acacias,Calle de ercilla,5.516778523489933
Acacias,Calle de ercilla,5.516778523489933
Acacias,Calle de la arquitectura,4.113570637119113
Acacias,Calle de la arquitectura,4.113570637119113
Acacias,Calle de la arquitectura,4.113570637119113
Acacias,Calle de las naves,4.78
Acacias,Calle de las peñuelas,5.402777777777778
Acacias,Calle de las peñuelas,5.402777777777778
Acacias,Calle de las peñuelas,5.402777777777778
Acacias,Calle de las peñuelas,5.402777777777778
Acacias,Calle de las peñuelas,5.402777777777778
Acacias,Calle de las peñuelas,5.402777777777778
Acacias,Calle de las peñuelas,5.402777777777778
Acacias,Calle de martín de vargas,5.102880658436214
Acacias,Calle de martín de vargas,5.102880658436214
Acacias,Calle de martín de vargas,5.102880658436214
Acacias,Calle de melilla,6.349206349206349
Acacias,Calle de toledo,5.285953812084784
Acacias,Calle de toledo,5.285953812084784
Acacias,Calle del laurel,5.327683615819209
Acacias,Calle del laurel,5.327683615819209
Acacias,Calle nogales,4.464285714285714
Acacias,Calle san anastasio,4.7019230769230775
Acacias,Calle san anastasio,4.7019230769230775
Acacias,Calle toledo,4.82367758186398
Acacias,De las yeserías,5.202429149797571
Acacias,De las yeserías,5.202429149797571
Acacias,Glorieta embajadores,4.697986577181208
Acacias,Paseo de la esperanza,6.438888888888889
Acacias,Paseo de la esperanza,6.438888888888889
Acacias,Paseo de la esperanza,6.438888888888889
Acacias,Paseo de la esperanza,6.438888888888889
Acacias,Paseo de la esperanza,6.438888888888889
Acacias,Paseo de las acacias,6.037974683544304
Acacias,Paseo de las acacias,6.037974683544304
Acacias,Paseo de las acacias,6.037974683544304
Acacias,Paseo de las acacias,6.037974683544304
Acacias,Paseo de las yeserías,6.956521739130435
Acacias,Paseo de los olmos,5.227272727272727
Acacias,Paseo de santa maría de la cabeza,4.973086627417998
Acacias,Paseo de santa maría de la cabeza,4.973086627417998
Arganzuela,Acacias,5.2881844380403455
Arganzuela,Acacias,5.2881844380403455
Arganzuela,Acacias,5.2881844380403455
Arganzuela,Acacias,5.2881844380403455
Arganzuela,Chopera,3.4484304932735426
Arganzuela,Chopera,3.4484304932735426
Arganzuela,Delicias,4.626655896607431
Arganzuela,Delicias,4.626655896607431
Arganzuela,Delicias,4.626655896607431
Arganzuela,Delicias,4.626655896607431
Arganzuela,Delicias,4.626655896607431
Arganzuela,Delicias,4.626655896607431
Arganzuela,Delicias,4.626655896607431
Arganzuela,Imperial,4.646523716699155
Arganzuela,Imperial,4.646523716699155
Arganzuela,Imperial,4.646523716699155
Arganzuela,Imperial,4.646523716699155
Arganzuela,Imperial,4.646523716699155
Arganzuela,Imperial,4.646523716699155
Arganzuela,Imperial,4.646523716699155
Arganzuela,Imperial,4.646523716699155
Arganzuela,Imperial,4.646523716699155
Arganzuela,Imperial,4.646523716699155
Arganzuela,Imperial,4.646523716699155
Arganzuela,Imperial,4.646523716699155
Arganzuela,Imperial,4.646523716699155
Arganzuela,Imperial,4.646523716699155
Arganzuela,Legazpi,6.87987012987013
Arganzuela,Legazpi,6.87987012987013
Arganzuela,Legazpi,6.87987012987013
Arganzuela,Legazpi,6.87987012987013
Arganzuela,Legazpi,6.87987012987013
Arganzuela,Palos de la frontera,6.012472487160675
Arganzuela,Palos de la frontera,6.012472487160675
Arganzuela,Palos de la frontera,6.012472487160675
Arganzuela,Palos de la frontera,6.012472487160675
Arganzuela,Palos de la frontera,6.012472487160675
Arganzuela,Palos de la frontera,6.012472487160675
Arganzuela,Palos de la frontera,6.012472487160675
Arganzuela,Palos de la frontera,6.012472487160675
Arganzuela,Palos de la frontera,6.012472487160675
Arganzuela,Palos de la frontera,6.012472487160675
Arganzuela,Palos de la frontera,6.012472487160675
Chopera,Calle comandante benítez,6.2048192771084345
Chopera,Calle de aguilón,4.705882352941177
Chopera,Calle de aguilón,4.705882352941177
Chopera,Calle de aguilón,4.705882352941177
Chopera,Calle de aldea del fresno,5.77319587628866
Chopera,Calle de aldea del fresno,5.77319587628866
Chopera,Calle de alonso carbonell,5.255867768595041
Chopera,Calle de alonso carbonell,5.255867768595041
Chopera,Calle de alonso carbonell,5.255867768595041
Chopera,Calle de alonso carbonell,5.255867768595041
Chopera,Calle de alonso carbonell,5.255867768595041
Chopera,Calle de alonso carbonell,5.255867768595041
Chopera,Calle de embajadores,5.172081268582755
Chopera,Calle de embajadores,5.172081268582755
Chopera,Calle de enrique trompeta,7.363636363636364
Chopera,Calle de guillermo de osma,5.416666666666667
Chopera,Calle de jaime el conquistador,5.05020920502092
Chopera,Calle de jaime el conquistador,5.05020920502092
Chopera,Calle de josé miguel gordoa,5.0
Chopera,Calle de josé miguel gordoa,5.0
Chopera,Calle de miguel arredondo,4.828358208955224
Chopera,Calle de miguel arredondo,4.828358208955224
Chopera,Calle fernando poo,4.657534246575343
Chopera,Paseo de la chopera,4.946560846560846
Chopera,Paseo de la chopera,4.946560846560846
Chopera,Paseo de las delicias,5.651621298949379
Chopera,Paseo de las delicias,5.651621298949379
Chopera,Paseo de santa maría de la cabeza,4.973086627417998
Delicias,Calle amaltea,6.136363636363636
Delicias,Calle de bustamante,5.242424242424242
Delicias,Calle de bustamante,5.242424242424242
Delicias,Calle de cáceres,4.25
Delicias,Calle de ciudad real,5.111607142857143
Delicias,Calle de ciudad real,5.111607142857143
Delicias,Calle de ciudad real,5.111607142857143
Delicias,Calle de ciudad real,5.111607142857143
Delicias,Calle de ciudad real,5.111607142857143
Delicias,Calle de ciudad real,5.111607142857143
Delicias,Calle de ciudad real,5.111607142857143
Delicias,Calle de ciudad real,5.111607142857143
Delicias,Calle de ciudad real,5.111607142857143
Delicias,Calle de embajadores,5.172081268582755
Delicias,Calle de embajadores,5.172081268582755
Delicias,Calle de embajadores,5.172081268582755
Delicias,Calle de embajadores,5.172081268582755
Delicias,Calle de embajadores,5.172081268582755
Delicias,Calle de embajadores,5.172081268582755
Delicias,Calle de embajadores,5.172081268582755
Delicias,Calle de embajadores,5.172081268582755
Delicias,Calle de embajadores,5.172081268582755
Delicias,Calle de embajadores,5.172081268582755
Delicias,Calle de embajadores,5.172081268582755
Delicias,Calle de embajadores,5.172081268582755
Delicias,Calle de juan de vera,4.959183673469388
Delicias,Calle de juan de vera,4.959183673469388
Delicias,Calle de juana doña,5.393258426966292
Delicias,Calle de la batalla del salado,5.8915662650602405
Delicias,Calle de la estrella naos,6.131578947368421
Delicias,Calle de la estrella naos,6.131578947368421
Delicias,Calle de la estrella naos,6.131578947368421
Delicias,Calle de la estrella naos,6.131578947368421
Delicias,Calle de la estrella naos,6.131578947368421
Delicias,Calle de la jacaranda,4.328671328671328
Delicias,Calle de las nebulosas,5.0
Delicias,Calle de las nebulosas,5.0
Delicias,Calle de méndez álvaro,2.135
Delicias,Calle de ramírez de prado,5.775862068965517
Delicias,Calle de ramírez de prado,5.775862068965517
Delicias,Calle del ferrocarril,5.174418604651163
Delicias,Calle del ferrocarril,5.174418604651163
Delicias,Calle del ferrocarril,5.174418604651163
Delicias,Calle del general palanca,5.066350710900474
Delicias,Calle del general palanca,5.066350710900474
Delicias,Calle del general palanca,5.066350710900474
Delicias,Calle del general palanca,5.066350710900474
Delicias,Calle divino vallés,5.928571428571429
Delicias,Calle estrella denébola,5.048543689320389
Delicias,Calle juan de vera,6.318681318681318
Delicias,Calle juan de vera,6.318681318681318
Delicias,Calle juan de vera,6.318681318681318
Delicias,Calle juan de vera,6.318681318681318
Delicias,Calle juan de vera,6.318681318681318
Delicias,Calle juan de vera,6.318681318681318
Delicias,Calle juan de vera,6.318681318681318
Delicias,Calle nebulosas,5.0608108108108105
Delicias,General palanca,5.585365853658536
Delicias,Paseo de las delicias,5.651621298949379
Delicias,Paseo de las delicias,5.651621298949379
Delicias,Paseo de las delicias,5.651621298949379
Delicias,Paseo de las delicias,5.651621298949379
Delicias,Paseo de las delicias,5.651621298949379
Delicias,Paseo de las delicias,5.651621298949379
Delicias,Paseo de las delicias,5.651621298949379
Delicias,Paseo de las delicias,5.651621298949379
Delicias,Paseo de las delicias,5.651621298949379
Delicias,Paseo de las delicias,5.651621298949379
Delicias,Paseo de las delicias,5.651621298949379
Delicias,Paseo de las delicias,5.651621298949379
Delicias,Paseo de las delicias,5.651621298949379
Delicias,Paseo de las delicias,5.651621298949379
Delicias,Paseo de las delicias,5.651621298949379
Delicias,Paseo de las delicias,5.651621298949379
Delicias,Paseo de las delicias,5.651621298949379
Delicias,Paseo de las delicias,5.651621298949379
Delicias,Paseo de las delicias,5.651621298949379
Delicias,Paseo de las delicias,5.651621298949379
Delicias,Paseo de las delicias,5.651621298949379
Delicias,Paseo de las delicias,5.651621298949379
Delicias,Paseo de las delicias,5.651621298949379
Delicias,Plaza de la beata maría ana de jesús,4.527272727272727
Delicias,Plaza de la beata maría ana de jesús,4.527272727272727
Imperial,Calle de alejandro dumas,8.352668213457077
Imperial,Calle de alejandro dumas,8.352668213457077
Imperial,Calle de alejandro dumas,8.352668213457077
Imperial,Calle de alejandro dumas,8.352668213457077
Imperial,Calle de alejandro dumas,8.352668213457077
Imperial,Calle de cobos de segovia,4.846153846153846
Imperial,Calle de cobos de segovia,4.846153846153846
Imperial,Calle de juan duque,4.659364731653888
Imperial,Calle de juan duque,4.659364731653888
Imperial,Calle de juan duque,4.659364731653888
Imperial,Calle de juan duque,4.659364731653888
Imperial,Calle de juan duque,4.659364731653888
Imperial,Calle de juan duque,4.659364731653888
Imperial,Calle de juan duque,4.659364731653888
Imperial,Calle de juan duque,4.659364731653888
Imperial,Calle de la pizarra,4.143243243243243
Imperial,Calle de leonor de la vega,6.644295302013423
Imperial,Calle de leonor de la vega,6.644295302013423
Imperial,Calle de linneo,4.768518518518518
Imperial,Calle de linneo,4.768518518518518
Imperial,Calle de manzanares,4.6796875
Imperial,Calle de manzanares,4.6796875
Imperial,Calle de manzanares,4.6796875
Imperial,Calle de manzanares,4.6796875
Imperial,Calle de manzanares,4.6796875
Imperial,Calle de manzanares,4.6796875
Imperial,Calle de manzanares,4.6796875
Imperial,Calle de mazarredo,3.768041237113402
Imperial,Calle de mazarredo,3.768041237113402
Imperial,Calle de mazarredo,3.768041237113402
Imperial,Calle de mazarredo,3.768041237113402
Imperial,Calle de mazarredo,3.768041237113402
Imperial,Calle de mazarredo,3.768041237113402
Imperial,Calle de moreno nieto,3.390804597701149
Imperial,Calle de muñopedro,6.991525423728814
Imperial,Calle de ruy gonzález de clavijo,4.545454545454545
Imperial,Calle de segovia,5.078674351585015
Imperial,Calle de segovia,5.078674351585015
Imperial,Calle de segovia,5.078674351585015
Imperial,Calle de segovia,5.078674351585015
Imperial,Calle de segovia,5.078674351585015
Imperial,Calle de segovia,5.078674351585015
Imperial,Calle de segovia,5.078674351585015
Imperial,Calle de segovia,5.078674351585015
Imperial,Calle de segovia,5.078674351585015
Imperial,Calle de segovia,5.078674351585015
Imperial,Calle de segovia,5.078674351585015
Imperial,Calle de toledo,5.285953812084784
Imperial,Calle de toledo,5.285953812084784
Imperial,Calle juan duque,5.229873563218391
Imperial,Glorieta de las pirámides,6.829268292682927
Imperial,Glorieta de las pirámides,6.829268292682927
Imperial,Mazarredo,8.279289940828402
Imperial,Mazarredo,8.279289940828402
Imperial,Mazarredo,8.279289940828402
Imperial,Mazarredo,8.279289940828402
Imperial,Mazarredo,8.279289940828402
Imperial,Mazarredo,8.279289940828402
Imperial,Mazarredo,8.279289940828402
Imperial,Mazarredo,8.279289940828402
Imperial,Mazarredo,8.279289940828402
Imperial,Mazarredo,8.279289940828402
Imperial,Paseo de la virgen del puerto,4.39240506329114
Imperial,Paseo de la virgen del puerto,4.39240506329114
Imperial,Paseo de la virgen del puerto,4.39240506329114
Imperial,Paseo de la virgen del puerto,4.39240506329114
Imperial,Paseo de la virgen del puerto,4.39240506329114
Imperial,Paseo de la virgen del puerto,4.39240506329114
Imperial,Paseo de la virgen del puerto,4.39240506329114
Imperial,Paseo de la virgen del puerto,4.39240506329114
Imperial,Paseo de la virgen del puerto,4.39240506329114
Imperial,Paseo de la virgen del puerto,4.39240506329114
Imperial,Paseo de la virgen del puerto,4.39240506329114
Imperial,Paseo de la virgen del puerto,4.39240506329114
Imperial,Paseo de la virgen del puerto,4.39240506329114
Imperial,Paseo de la virgen del puerto,4.39240506329114
Imperial,Paseo de la virgen del puerto,4.39240506329114
Imperial,Paseo de la virgen del puerto,4.39240506329114
Imperial,Paseo de la virgen del puerto,4.39240506329114
Imperial,Paseo de la virgen del puerto,4.39240506329114
Imperial,Paseo de la virgen del puerto,4.39240506329114
Imperial,Paseo de la virgen del puerto,4.39240506329114
Imperial,Paseo de los melancólicos,6.744966442953021
Imperial,Paseo de los melancólicos,6.744966442953021
Imperial,Paseo de los melancólicos,6.744966442953021
Imperial,Paseo de los melancólicos,6.744966442953021
Imperial,Paseo de los melancólicos,6.744966442953021
Imperial,Paseo de los melancólicos,6.744966442953021
Imperial,Paseo de los melancólicos,6.744966442953021
Imperial,Paseo de los pontones,7.614705882352942
Imperial,Paseo de los pontones,7.614705882352942
Imperial,Paseo de los pontones,7.614705882352942
Imperial,Paseo de los pontones,7.614705882352942
Imperial,Paseo de los pontones,7.614705882352942
Imperial,Paseo de los pontones,7.614705882352942
Imperial,Paseo de los pontones,7.614705882352942
Imperial,Paseo de los pontones,7.614705882352942
Imperial,Paseo imperial,3.9696
Imperial,Paseo imperial,3.9696
Imperial,Paseo imperial,3.9696
Imperial,Ronda de segovia,6.044164874551972
Imperial,Ronda de segovia,6.044164874551972
Imperial,Ronda de segovia,6.044164874551972
Imperial,Ronda de segovia,6.044164874551972
Imperial,Ronda de segovia,6.044164874551972
Imperial,Ronda de segovia,6.044164874551972
Legazpi,Avenida del planetario,4.996763754045307
Legazpi,Avenida del planetario,4.996763754045307
Legazpi,Calle ariel,5.046040515653775
Legazpi,Calle ariel,5.046040515653775
Legazpi,Calle ariel,5.046040515653775
Legazpi,Calle de embajadores,5.172081268582755
Legazpi,Calle de embajadores,5.172081268582755
Legazpi,Calle de embajadores,5.172081268582755
Legazpi,Calle de embajadores,5.172081268582755
Legazpi,Calle de embajadores,5.172081268582755
Legazpi,Calle de embajadores,5.172081268582755
Legazpi,Calle de embajadores,5.172081268582755
Legazpi,Calle de embajadores,5.172081268582755
Legazpi,Calle de embajadores,5.172081268582755
Legazpi,Calle de embajadores,5.172081268582755
Legazpi,Calle de embajadores,5.172081268582755
Legazpi,Calle de julián rabanedo,3.888888888888889
Legazpi,Calle de la antracita,8.688524590163933
Legazpi,Calle de sodio,6.666666666666667
Legazpi,Calle del hierro,5.454545454545455
Legazpi,Calle del litio,7.134146341463414
Legazpi,Calle del teniente coronel noreña,6.765714285714285
Legazpi,Calle del teniente coronel noreña,6.765714285714285
Legazpi,Calle estrella hadar,5.209523809523809
Legazpi,Calle puerto de la cruz verde,4.846153846153846
Legazpi,Calle teresa lópez valcárcel,6.25
Legazpi,Ricardo damas,5.088757396449704
Legazpi,Ricardo damas,5.088757396449704
Legazpi,Ricardo damas,5.088757396449704
Palos de la Frontera,Calle de bernardino obregón,4.977777777777777
Palos de la Frontera,Calle de bernardino obregón,4.977777777777777
Palos de la Frontera,Calle de canarias,5.175324675324675
Palos de la Frontera,Calle de canarias,5.175324675324675
Palos de la Frontera,Calle de canarias,5.175324675324675
Palos de la Frontera,Calle de canarias,5.175324675324675
Palos de la Frontera,Calle de embajadores,5.172081268582755
Palos de la Frontera,Calle de fray luis de león,5.396036585365854
Palos de la Frontera,Calle de fray luis de león,5.396036585365854
Palos de la Frontera,Calle de la batalla del salado,5.8915662650602405
Palos de la Frontera,Calle de la batalla del salado,5.8915662650602405
Palos de la Frontera,Calle de las delicias,4.727735368956743
Palos de la Frontera,Calle de las delicias,4.727735368956743
Palos de la Frontera,Calle de las delicias,4.727735368956743
Palos de la Frontera,Calle de las delicias,4.727735368956743
Palos de la Frontera,Calle de las delicias,4.727735368956743
Palos de la Frontera,Calle de las delicias,4.727735368956743
Palos de la Frontera,Calle de las delicias,4.727735368956743
Palos de la Frontera,Calle de las delicias,4.727735368956743
Palos de la Frontera,Calle de las delicias,4.727735368956743
Palos de la Frontera,Calle de las delicias,4.727735368956743
Palos de la Frontera,Calle de martín soler,5.0
Palos de la Frontera,Calle de martín soler,5.0
Palos de la Frontera,Calle de martín soler,5.0
Palos de la Frontera,Calle de murcia,4.338235294117647
Palos de la Frontera,Calle de palos de la frontera,7.469879518072289
Palos de la Frontera,Calle de palos de la frontera,7.469879518072289
Palos de la Frontera,Calle de rafael de riego,6.795454545454545
Palos de la Frontera,Calle de sebastián elcano,5.84390243902439
Palos de la Frontera,Calle de sebastián elcano,5.84390243902439
Palos de la Frontera,Calle de sebastián elcano,5.84390243902439
Palos de la Frontera,Calle de sebastián elcano,5.84390243902439
Palos de la Frontera,Calle de tarragona,5.868794326241135
Palos de la Frontera,Calle de tarragona,5.868794326241135
Palos de la Frontera,Calle de tarragona,5.868794326241135
Palos de la Frontera,Calle de tarragona,5.868794326241135
Palos de la Frontera,Calle de tarragona,5.868794326241135
Palos de la Frontera,Calle de tarragona,5.868794326241135
Palos de la Frontera,Calle de tarragona,5.868794326241135
Palos de la Frontera,Calle de vizcaya,6.546391752577319
Palos de la Frontera,Calle del áncora,5.018631178707224
Palos de la Frontera,Calle del áncora,5.018631178707224
Palos de la Frontera,Calle del áncora,5.018631178707224
Palos de la Frontera,Calle del áncora,5.018631178707224
Palos de la Frontera,Calle del áncora,5.018631178707224
Palos de la Frontera,Calle del general lacy,5.3963133640553
Palos de la Frontera,Calle del general lacy,5.3963133640553
Palos de la Frontera,Calle del general lacy,5.3963133640553
Palos de la Frontera,Calle del general lacy,5.3963133640553
Palos de la Frontera,Calle del general lacy,5.3963133640553
Palos de la Frontera,Calle tarragona,6.651515151515152
Palos de la Frontera,De sebastián elcano,10.166666666666666
Palos de la Frontera,Paseo de las delicias,5.651621298949379
Palos de la Frontera,Paseo de las delicias,5.651621298949379
Palos de la Frontera,Paseo de las delicias,5.651621298949379
Palos de la Frontera,Paseo de las delicias,5.651621298949379
Palos de la Frontera,Paseo de las delicias,5.651621298949379
Palos de la Frontera,Paseo de las delicias,5.651621298949379
Palos de la Frontera,Paseo de las delicias,5.651621298949379
